episode,reward,loss
0,-11.393168678920741,7.8667814e-05
1,-10.894583387818434,3.728456e-05
2,-4.967627478733046,0.00010226648
3,-6.4520555776983874,1.2247459e-05
4,-4.742439765344563,3.010078e-05
5,-7.221401885625236,4.795229e-05
6,-21.45778630161133,0.00017702425
7,-4.569052154233159,0.0004840431
8,-8.642794603050321,0.0012417621
9,-6.0889704404806215,0.00049167546
10,-7.15147498169124,0.00083461596
11,-4.7789884466124875,0.0022998066
12,-11.449396250581259,0.0002326309
13,-13.625972286069972,0.00043811084
14,-8.020224043563848,0.002752628
15,-8.930594415719762,0.003285554
16,-5.6675820735284095,0.005424587
17,-16.404574562859224,0.0032839512
18,-13.505591965021942,0.0055966503
19,-9.235424582087608,0.0047472715
20,-12.37177205109388,0.0049196673
21,-13.69537886495235,0.00071910257
22,-8.823418163758225,0.0017377477
23,-10.966734759276337,0.0035804196
24,-10.879226753690048,0.007519023
25,-13.22872519932809,0.002369462
26,-9.408586449478811,0.003009466
27,-6.925033310656116,0.007715553
28,-8.145206125142847,0.002887968
29,-0.7016986513003426,0.012072901
30,-7.512518467457071,0.00050961156
31,-3.4362688001194543,0.00375028
32,-12.007527922295573,0.00026152347
33,-11.023648928074534,0.0076365126
34,-11.685033336536035,0.0012632022
35,-10.549596597682012,0.00046081984
36,-8.435422413722687,0.00037966933
37,-12.855333070743823,0.004747756
38,-11.95846693007161,0.0116854245
39,-4.336067889785557,0.015131008
40,-18.09931704317041,0.009256495
41,-9.18549511288116,0.046579383
42,-10.361386819003608,0.0048349607
43,-8.253543381649395,0.057153694
44,-5.261414384566385,0.05503403
45,-3.6817226282139077,0.0028749309
46,-12.650157237704036,0.0126974825
47,-6.276321299299688,0.002085346
48,-12.011978769432037,0.00067978445
49,-7.2468479423490635,0.0058203023
50,-12.018727233376769,0.03849351
51,-7.267092890756852,0.09092039
52,-10.531251665430949,0.032662828
53,-17.313415107380358,0.02135554
54,-8.896847145948023,0.02412846
55,-14.284836532448939,0.020448731
56,-4.929142736015977,0.008365749
57,-9.297772904201425,0.0041210586
58,-12.349836798769152,0.030670851
59,-13.469983746410113,0.022017997
60,-14.603066900873584,0.0016094374
61,-4.3938609443954615,0.06267421
62,-5.850057227817777,0.021991216
63,-12.805472384869027,0.0024856431
64,-11.685024500923182,0.030184524
65,-6.890337345964927,0.02875154
66,-15.319515848250221,0.026944209
67,-12.848615804789006,0.0030643248
68,-5.456677864367655,0.0039520515
69,-5.850629858331003,0.032482978
70,-13.975768127943049,0.037975118
71,-13.7276856071608,0.0052221417
72,-5.774481827236856,0.00211842
73,-11.894988694743878,0.013049996
74,-7.556426163883798,0.0017664095
75,-17.06685703963947,0.069014445
76,-12.504624209218557,0.07147984
77,-4.88928823582908,0.033617496
78,-9.666373198217986,0.047795504
79,-8.362417219404426,0.0022644638
80,-6.229561381142356,0.009730641
81,-10.007599924857994,0.046820417
82,-6.35632301686883,0.009735521
83,-17.80356181339812,0.002456409
84,-10.747310481736964,0.00354036
85,0,0.043461703
86,-8.122071488505432,0.030795306
87,-8.268033399734746,0.026826447
88,-4.041391029404815,0.008357192
89,-3.737667992506146,0.008475386
90,-7.349554049351437,0.010451874
91,-4.866123638296461,0.0018588185
92,-11.570041179856943,0.037722256
93,-14.52128210803072,0.025755819
94,-12.361293883145898,0.08726095
95,-7.897020314571303,0.051455274
96,-8.117812798013736,0.01287939
97,-12.673836326262022,0.015480101
98,-11.134882870928115,0.06086734
99,-13.653934982195922,0.020602826
100,-8.54387908590189,0.10084923
101,-9.53340011164675,0.006259258
102,-12.152604432328811,0.0036910041
103,-14.778311307521319,0.020091176
104,-10.918846721172839,0.014306402
105,-6.744738060598458,0.04064346
106,-5.361065945088089,0.011451269
107,-5.011040308289779,0.018117093
108,-8.335495543382113,0.006910674
109,-12.023820047223694,0.063581586
110,-5.2340839772725625,0.010404701
111,-7.394910089337537,0.099038005
112,-6.833645172782531,0.026332963
113,-13.125402270830769,0.04964701
114,-3.890775708625282,0.01105385
115,-12.303346216251045,0.019995643
116,-7.724332371523922,0.032671023
117,-8.125567065353941,0.0078037092
118,-11.040619903340268,0.0056935335
119,-12.647621267006054,0.13620023
120,-10.864921436517752,0.053725462
121,-10.5141688470451,0.0036578015
122,-10.09279663198977,0.41524842
123,-11.062471706533398,0.0088009015
124,-6.386145387211735,0.008959383
125,-5.675234727799865,0.003713538
126,-9.736112312467556,0.028160863
127,-10.411416787372078,0.007075374
128,-11.528362402519752,0.07654047
129,-3.9070202130754743,0.0035535055
130,-12.00102028647254,0.1171068
131,-6.892526946690637,0.0027150456
132,-4.156871554082969,0.05195837
133,-5.991916699974053,0.047528505
134,-6.7588383013037365,0.03232286
135,-6.495253626383683,0.10599547
136,-12.561392791872182,0.025374785
137,-9.733249130547042,0.010473475
138,-4.977237591157828,0.0021274236
139,-16.775972003968047,0.01987974
140,-11.67937763881781,0.009150949
141,-7.9384222783566365,0.004975671
142,0,0.06411978
143,-2.8033393393092902,0.0052769333
144,-5.273084245933999,0.033276405
145,-9.34718439394618,0.09426024
146,-14.390860443609531,0.035287213
147,-12.36611718002083,0.00791601
148,-6.999553526280356,0.001622731
149,-11.167989641309747,0.07826959
150,-4.429582685371925,0.0035459567
151,-12.727731314389418,0.01123651
152,-7.29856389218395,0.0061261924
153,-9.408204794743638,0.013760131
154,-12.466418466262263,0.00384367
155,-7.30519483825591,0.006501592
156,-21.339990074910197,0.050335016
157,-12.705815169963381,0.03470436
158,-7.933567638808112,0.0028639245
159,-5.285454635717142,0.0049466593
160,-9.446644140227505,0.07823005
161,-9.498878448810725,0.012174521
162,-11.356321920539521,0.2427778
163,-8.128831699802255,0.051874686
164,-7.98866837337612,0.06750418
165,-3.5003707888600504,0.004643145
166,-6.097770913368142,0.021646578
167,-14.907546518522794,0.09906022
168,-12.49333406991984,0.002535296
169,-16.31250318454242,0.015428895
170,-12.110399854101162,0.011413189
171,-7.193262448523286,0.021688385
172,-12.440669192799179,0.01969462
173,-7.366448474762021,0.0065181116
174,-9.434641120201894,0.076890804
175,-14.154260964970012,0.14918657
176,-6.620928803401952,0.035175912
177,-11.745026817107089,0.11820246
178,-13.62024996614413,0.015996885
179,-6.531610258973075,0.0013469906
180,-3.13746384166553,0.004493598
181,-9.753298551837368,0.014932333
182,-10.777935933253636,0.012129991
183,-11.453673150416936,0.33169025
184,-13.629473434761794,0.053168982
185,-9.895430930899177,0.0077240122
186,-11.865053663613228,0.009223154
187,0,0.09428247
188,-12.995520071048295,0.20261863
189,-15.79488845595916,0.12139912
190,-9.739799073978787,0.013532471
191,-6.286412900306954,0.014449023
192,-11.919777948161977,0.003228208
193,-12.528403867647361,0.0030130944
194,-12.261262856669369,0.021580111
195,-7.934238028131005,0.11228924
196,0,0.008051908
197,-4.261329127866186,0.010746474
198,-11.712692475574359,0.004392154
199,-9.030393670799064,0.05931223
200,-7.286684749083638,0.0041762637
201,-12.8713214453896,0.19644299
202,0,0.013173755
203,-8.526444912144262,0.015157619
204,-4.527996005629198,0.026900535
205,-8.153966332736752,0.02141927
206,-4.157041038283891,0.0049208207
207,-13.856996596909534,0.009003441
208,-7.9251383811690275,0.0035069608
209,-9.539302254214642,0.25812954
210,-5.653177509777453,0.0048734145
211,-5.701639995458778,0.13695484
212,-12.548364216126311,0.075013295
213,-8.504374164512383,0.13307509
214,-8.533330693278526,0.27457246
215,-13.750652246928661,0.0037889518
216,-5.3538987045766255,0.038113564
217,-5.383650554285662,0.0028070952
218,-9.618866286782215,0.03912113
219,-11.382103355673253,0.013975002
