episode,reward,loss,len,e
47,-10.311589436133223,15.526991,3,0.790104972547
48,-10.509594544024106,10.942676,2,0.786154447684
49,-13.274653459092173,88.772865,13,0.782223675446
50,19.897652941766218,25.472818,2,0.778312557069
51,-10,8.966198,1,0.774420994283
52,-17.517902035666836,181.07037,24,0.770548889312
53,-14.15213883642877,54.855118,10,0.766696144865
54,-10.509655727341205,18.054886,2,0.762862664141
55,-10.10061848777749,8.015919,2,0.75904835082
56,-15.178088388749966,229.58926,30,0.755253109066
57,-13.01534423146505,102.0021,12,0.751476843521
58,-10.489845482536744,66.32186,5,0.747719459303
59,-10.500472766735207,29.622002,3,0.743980862007
60,-13.853421068469643,149.38799,19,0.740260957697
61,-11.317989935796144,47.777466,7,0.736559652908
62,-22.511418469460622,226.14134,29,0.732876854644
63,-10.1999533177562,10.373989,2,0.72921247037
64,-11.540465128689247,54.218155,8,0.725566408019
65,-13.816175717008694,98.66626,13,0.721938575979
66,-10.597257752871379,21.606304,5,0.718328883099
67,-10.723456006658093,23.222164,3,0.714737238683
68,-10.298900097659502,11.078259,2,0.71116355249
69,-13.972326175250345,45.506786,8,0.707607734727
70,-10.778150444958206,33.377586,4,0.704069696054
71,-10.737174130179188,30.030413,4,0.700549347573
72,-10.857826815588389,53.04428,7,0.697046600835
73,-15.299760246534014,95.06967,13,0.693561367831
74,-10.282165363047206,11.446108,2,0.690093560992
75,19.89969815581594,37.807682,2,0.686643093187
76,-10,8.633114,1,0.683209877721
77,-18.11993183446301,134.65848,14,0.679793828333
78,-11.962416090633795,75.77278,8,0.676394859191
79,-10,2.9518287,1,0.673012884895
80,-10.224755185112768,22.327042,2,0.669647820471
81,-13.524056412881393,98.63851,11,0.666299581368
82,-10.142803200802305,21.20185,2,0.662968083461
83,-10.858358129675906,13.503813,4,0.659653243044
84,-13.780531624445091,123.36914,15,0.656354976829
85,-17.150578769580083,97.8057,13,0.653073201945
86,19.90232487896236,18.62944,2,0.649807835935
87,-13.226549149618748,91.93485,17,0.646558796755
88,-13.483664764895597,79.46776,12,0.643326002772
89,-10.223139955686102,8.150604,2,0.640109372758
90,-10.922494136025211,20.281229,5,0.636908825894
91,-10.90217334730776,28.009188,7,0.633724281764
92,-14.083283237755165,110.32132,21,0.630555660356
93,-10.304881963078861,11.090468,3,0.627402882054
94,-12.604897655128669,73.141846,10,0.624265867644
95,-15.990526353372756,134.90167,14,0.621144538305
96,-10,17.028034,1,0.618038815614
97,-17.414822987106756,91.755104,15,0.614948621536
98,-12.158177189063544,51.12146,10,0.611873878428
99,-12.590182521071062,89.882576,13,0.608814509036
100,-20.923232429776426,142.54436,23,0.605770436491
101,-11.920939657831845,50.643433,8,0.602741584308
102,-10,1.4191514,1,0.599727876387
103,-10,2.415603,1,0.596729237005
104,-10.243409577464202,13.922922,3,0.59374559082
105,-11.257889693368584,41.91938,7,0.590776862866
106,-11.493838171426523,35.048996,5,0.587822978551
107,-10.10055511467027,5.7755814,2,0.584883863659
108,-10.577337104901666,25.917194,3,0.58195944434
109,-14.146993648854231,76.667534,15,0.579049647119
110,-10.10105011774911,7.984496,2,0.576154398883
111,-10,7.3209286,1,0.573273626889
112,-10.400308581455771,7.007991,2,0.570407258754
113,-18.404041504815847,182.54182,30,0.56755522246
114,-13.479915461636143,53.359406,13,0.564717446348
115,-12.992374921423728,61.02202,9,0.561893859116
116,-19.974251719681043,90.11732,18,0.559084389821
117,-10,6.2747583,1,0.556288967872
118,-15.266620236328373,126.08123,21,0.553507523032
119,-10.671318083097567,7.621785,3,0.550739985417
120,-10.659478860033321,37.777386,3,0.54798628549
121,-12.602380669849595,19.75866,6,0.545246354063
122,-14.738938595388744,132.11699,21,0.542520122292
123,-10.749820312045363,44.300247,6,0.539807521681
124,-15.857080608616624,62.045258,11,0.537108484072
125,-13.767028586117933,60.52291,11,0.534422941652
126,-15.091801186344055,139.77306,27,0.531750826944
127,-10.700050915361777,5.1073513,3,0.529092072809
128,-18.96826728019241,109.886215,27,0.526446612445
129,-12.083224777320481,73.58755,11,0.523814379383
130,-12.102870947872997,33.062508,6,0.521195307486
131,-13.815197659506282,61.22926,18,0.518589330948
132,19.897576513644793,7.4276447,2,0.515996384294
133,-11.298348648995514,10.732363,3,0.513416402372
134,-10.773384532667055,22.644491,5,0.51084932036
135,-10,17.14745,1,0.508295073759
136,19.528986142765852,8.337343,4,0.50575359839
137,19.323375639687562,49.736748,5,0.503224830398
138,19.900150627454032,9.184508,2,0.500708706246
139,-11.132384175975252,38.28492,7,0.498205162715
140,-23.237973565161347,114.185875,25,0.495714136901
141,-11.194695575378299,31.312704,6,0.493235566217
142,-11.833834277443032,36.83684,8,0.490769388385
143,-11.646873348236712,22.677591,7,0.488315541444
144,-15.986328669470986,37.795967,11,0.485873963736
145,-11.11888051693986,7.154497,3,0.483444593918
146,-22.22378158284245,134.57631,22,0.481027370948
147,-10.74995804421693,7.445799,3,0.478622234093
148,-13.181812257968396,66.21589,14,0.476229122923
149,19.45321665295938,10.720183,5,0.473847977308
150,-11.264757914430577,39.760876,7,0.471478737422
151,-18.43900946970036,42.069496,13,0.469121343735
152,-20.98521642951446,139.46777,16,0.466775737016
153,-17.17847518173389,118.288666,17,0.464441858331
154,-18.832535719702825,159.74486,23,0.462119649039
155,-10.599196803795666,11.574141,2,0.459809050794
156,-10.499950326027292,9.029188,2,0.45751000554
157,-20.550299376561444,100.59308,21,0.455222455512
158,-13.93732486078925,146.67744,30,0.452946343235
159,-17.470038204098305,97.490005,17,0.450681611519
160,-10,14.179869,1,0.448428203461
161,-10.142408125734736,18.645557,2,0.446186062444
162,-17.427227472669124,142.5462,23,0.443955132131
163,19.900425204505265,1.5367498,2,0.441735356471
164,-10.315312295687304,4.7969227,2,0.439526679688
165,-10.859378951145088,15.640468,6,0.43732904629
166,-17.134431075357245,122.31956,22,0.435142401059
167,18.803009230806744,24.487051,6,0.432966689053
168,-10,5.2213163,1,0.430801855608
169,19.03820100768588,50.338852,8,0.42864784633
170,-14.192460751475338,45.96685,9,0.426504607098
171,-22.673758170485307,204.30154,30,0.424372084063
172,-19.2386204184126,83.18484,14,0.422250223642
173,-17.311484626346086,193.5928,30,0.420138972524
174,-17.08065772234044,94.918594,20,0.418038277662
175,-20.583460864273412,237.82338,30,0.415948086273
176,-14.370649811716747,81.983734,12,0.413868345842
177,-17.75110158103938,68.87415,13,0.411799004113
178,-15.286579163221614,79.03874,10,0.409740009092
179,-15.98781438625388,90.90825,26,0.407691309047
180,-24.365331933864265,207.52844,30,0.405652852502
181,-10.502587217903757,6.262264,3,0.403624588239
182,-17.693165431778983,77.8429,13,0.401606465298
183,-17.84340584130853,166.17326,30,0.399598432971
184,-15.005369115564859,36.095863,11,0.397600440806
185,-11.801264505932991,47.095486,7,0.395612438602
186,-10.6980955699467,7.8795652,3,0.393634376409
187,-12.25344620151531,53.153908,11,0.391666204527
188,-10.90301848222817,30.473095,7,0.389707873505
189,-11.079366308922673,32.572556,6,0.387759334137
190,-16.549914925754642,96.34113,15,0.385820537467
191,-18.383200659242384,160.834,30,0.383891434779
192,-14.044484961590188,80.98248,19,0.381971977605
193,-14.217769053700597,94.478424,17,0.380062117717
194,-16.537522060867083,61.85499,19,0.378161807129
195,-10.703971194008126,20.050406,3,0.376270998093
196,-24.89416800857239,156.1336,30,0.374389643103
197,-21.316193784436884,137.59749,30,0.372517694887
198,-14.460393887357746,88.572014,17,0.370655106413
199,-21.09080939059634,162.94829,30,0.368801830881
200,-18.3646604324611,120.628914,30,0.366957821726
201,-12.32519287850431,95.23011,13,0.365123032618
202,-20.676391711927067,150.10184,29,0.363297417454
203,-22.548829434394264,114.60353,21,0.361480930367
204,-12.221814069245886,24.88696,9,0.359673525715
205,-15.695807820076258,85.41127,16,0.357875158087
206,-12.302993480712754,42.6347,8,0.356085782296
207,-13.216326719544025,58.215088,13,0.354305353385
208,-23.456505687540286,154.13654,21,0.352533826618
209,-12.37593746999203,23.281878,11,0.350771157485
210,-15.222325820120174,88.44112,16,0.349017301697
211,-19.468135557360128,150.26517,30,0.347272215189
212,-10.87143566649114,12.939824,6,0.345535854113
213,-21.830417673356465,80.4077,19,0.343808174842
214,-12.578189591646451,92.34872,11,0.342089133968
215,-15.495808734138093,131.54883,21,0.340378688298
216,-18.851487728389394,177.55214,30,0.338676794857
217,-14.560658005399178,134.67615,18,0.336983410883
218,-10,1.7619402,1,0.335298493828
219,-10,2.1530433,1,0.333622001359
220,-16.617734853339243,94.83579,13,0.331953891352
221,-15.861669702479126,66.98694,13,0.330294121895
222,-17.640938359593225,84.14498,21,0.328642651286
223,-14.999596337476603,47.541405,12,0.32699943803
224,-18.397249823749142,168.97392,30,0.325364440839
225,-12.74315583553625,63.19935,13,0.323737618635
226,-10.23652475703135,12.26849,3,0.322118930542
227,-19.520385037155698,158.24785,30,0.320508335889
228,-14.512176965923436,25.94578,10,0.31890579421
229,-25.71108070328285,138.92462,28,0.317311265239
230,-28.1966094301499,171.88441,30,0.315724708913
231,-17.050031775401937,117.89476,18,0.314146085368
232,-17.435807477726787,170.39322,30,0.312575354941
233,-24.05235284758197,117.62593,29,0.311012478167
234,-22.19591701396474,81.59278,21,0.309457415776
235,-12.19400965773043,30.954687,10,0.307910128697
236,20,4.3273644,1,0.306370578053
237,-18.773274150150854,82.31489,25,0.304838725163
238,-23.785730524453918,125.530334,30,0.303314531537
239,-28.314840467931248,138.94476,30,0.30179795888
240,-10.298388522717001,13.584099,2,0.300288969085
241,-17.193425424866074,48.30026,18,0.29878752424
242,-21.201778949271198,160.11012,30,0.297293586619
243,-15.584297900020573,94.67575,13,0.295807118685
244,-15.514219169533082,144.22385,30,0.294328083092
245,-11.647644261002293,15.760071,7,0.292856442677
246,-20.889387452588288,159.27368,27,0.291392160463
247,-16.751251667969868,189.93224,30,0.289935199661
248,-18.72571838605439,107.88132,24,0.288485523663
249,-10.511016950259688,3.2648997,2,0.287043096044
250,-20.55807605119078,199.78168,30,0.285607880564
251,-17.880660395214157,89.70829,24,0.284179841161
252,-10.400037333846596,4.05557,2,0.282758941955
253,-16.21982772718249,51.064495,19,0.281345147246
254,-11.253809670964502,48.887882,7,0.279938421509
255,-16.031034263309955,123.499825,24,0.278538729402
256,-18.161947289219995,124.8319,30,0.277146035755
257,-21.735339364959717,145.97736,23,0.275760305576
258,-15.059467455633953,96.14744,14,0.274381504048
259,14.628984168416409,90.26641,14,0.273009596528
260,-18.59497683633359,79.11128,22,0.271644548545
261,-17.18091278708506,53.408676,15,0.270286325803
262,20,1.2466645,1,0.268934894174
263,-11.821842437705547,63.418983,9,0.267590219703
264,-18.66810314045284,146.5427,28,0.266252268604
265,20,2.4106345,1,0.264921007261
266,-10,0.572623,1,0.263596402225
267,-20.053534961099366,59.7241,24,0.262278420214
268,-21.512293827448666,112.635284,30,0.260967028113
269,-29.65514694344104,144.151,30,0.259662192972
270,-14.965147417786543,71.48176,12,0.258363882007
271,20,7.61065,1,0.257072062597
272,19.51659564623418,12.578787,4,0.255786702284
273,-20.328543151760677,78.009125,13,0.254507768773
274,-12.788498904717821,63.356926,11,0.253235229929
275,-12.264160410939024,47.460323,9,0.251969053779
276,-14.725180512328118,61.476345,9,0.25070920851
277,-12.492243711988554,73.83524,12,0.249455662468
278,-10.511331275697408,17.93284,2,0.248208384156
279,-15.45134159115707,67.07884,17,0.246967342235
280,-10.224141372283777,12.530274,2,0.245732505524
281,19.757388048772317,5.155855,3,0.244503842996
282,20,15.363199,1,0.243281323781
283,20,30.549086,1,0.242064917162
284,-19.032540913120396,106.66162,21,0.240854592576
285,-23.214888919336058,147.22081,28,0.239650319613
286,-16.63277378270812,100.47199,14,0.238452068015
287,-17.161536985485753,179.28177,30,0.237259807675
288,-10.761796232718277,22.762276,3,0.236073508637
289,-14.178692272708506,86.14116,17,0.234893141094
290,-11.235394310404747,15.330928,6,0.233718675388
291,-10.62178331298438,26.090752,6,0.232550082011
292,12.619948056840428,131.51498,27,0.231387331601
293,-31.35108613287251,147.20016,30,0.230230394943
294,-16.080835220090073,167.68217,21,0.229079242968
295,-19.981687700615204,115.037674,29,0.227933846754
296,-23.64753115808726,130.4853,30,0.22679417752
297,-18.554189954984338,159.1679,30,0.225660206632
298,-21.115958227784276,154.98221,30,0.224531905599
299,-15.450697704662915,92.25377,18,0.223409246071
300,-10.756308451288463,8.470635,4,0.222292199841
301,-18.28077679688677,138.19485,30,0.221180738842
302,-16.403274197153202,128.33801,24,0.220074835147
303,-25.931460783212117,163.09117,24,0.218974460972
304,-15.106512764234237,100.6609,27,0.217879588667
305,-21.50651969976123,114.51196,25,0.216790190723
306,-16.06916142478483,136.3814,30,0.21570623977
307,-17.155796338730397,82.0579,18,0.214627708571
308,-20.307726365716263,137.08223,30,0.213554570028
309,-31.109184135745277,117.7101,30,0.212486797178
310,-13.306263126314468,42.648407,15,0.211424363192
311,-13.41017084583185,78.82995,19,0.210367241376
312,-18.164927747302304,184.64314,30,0.209315405169
313,-19.646012990462246,97.35975,22,0.208268828143
314,-20.411152474751642,114.80912,24,0.207227484003
315,-11.566047128956988,66.71698,10,0.206191346583
316,20,0.1817664,1,0.20516038985
317,19.897784892722246,15.008029,2,0.2041345879
318,-19.037836317772488,139.62025,30,0.203113914961
319,-13.246217071800606,84.171364,12,0.202098345386
320,-11.04899446001418,42.949986,10,0.201087853659
321,-21.038078920728875,170.73602,30,0.200082414391
322,-18.460324493599458,91.431725,15,0.199082002319
323,-20.394892994614352,73.34149,14,0.198086592307
324,-11.294233716494466,41.50084,8,0.197096159346
325,10.844136196309615,138.6967,24,0.196110678549
326,-18.88365924004087,117.014114,22,0.195130125156
327,-13.063488332143248,28.521484,10,0.194154474531
328,-21.17181979718571,147.48106,30,0.193183702158
329,-23.05765196964383,208.79332,30,0.192217783647
330,-20.549067727855594,64.04618,12,0.191256694729
331,-31.027390537538444,153.93388,30,0.190300411255
332,-19.07159697533787,162.53665,21,0.189348909199
333,-21.18549547922668,90.93619,22,0.188402164653
334,-17.106440137486715,145.93517,30,0.18746015383
335,-27.121283037107503,197.8481,27,0.186522853061
336,-37.07949415943729,133.56693,30,0.185590238795
337,-18.37636808958819,230.41382,30,0.184662287601
338,-22.93984334157956,173.19873,30,0.183738976163
339,-15.26957384621834,61.000416,10,0.182820281282
340,-14.441520015132976,99.55872,14,0.181906179876
341,-18.313210139237817,191.8945,30,0.180996648977
342,-16.418160199347906,146.86859,30,0.180091665732
343,-20.67457713099825,193.32494,30,0.179191207403
344,-14.064705162324781,84.64438,9,0.178295251366
345,-11.874610786582712,19.994238,8,0.177403775109
346,-10,3.5174153,1,0.176516756234
347,-15.375581758342594,161.9848,30,0.175634172453
348,-20.07083924059459,145.26082,27,0.17475600159
349,-22.42086414417075,187.47101,30,0.173882221582
350,-31.320718924435756,116.06073,30,0.173012810474
351,-10.517320669525478,21.40086,2,0.172147746422
352,-14.356344810872095,167.75955,30,0.17128700769
353,-30.75446510880979,189.78188,27,0.170430572652
354,-10.729530976335022,1.926667,3,0.169578419788
355,-20.563496989981562,99.16691,16,0.168730527689
356,-17.612834717460665,124.83207,29,0.167886875051
357,-14.135645802567081,54.08925,15,0.167047440676
358,-20.911828766368316,107.02997,18,0.166212203472
359,-12.725980639516264,22.976429,6,0.165381142455
360,-16.867134243671988,139.49292,23,0.164554236743
361,19.70414576218892,6.9366713,3,0.163731465559
362,-13.848418584467733,72.20924,10,0.162912808231
363,-11.672591546539394,50.420174,8,0.16209824419
364,-11.818317944571735,23.411373,6,0.161287752969
365,-13.35840401675172,56.43881,11,0.160481314204
366,-20.07159415273124,92.82587,19,0.159678907633
367,-20.2340540877761,187.0108,30,0.158880513095
368,-17.630988355600245,130.06134,19,0.158086110529
369,-10.411374528851827,4.311563,2,0.157295679977
370,-12.581279386887573,36.544315,8,0.156509201577
371,-15.180753565468489,51.214985,16,0.155726655569
372,-11.875276336587957,40.373272,11,0.154948022291
373,-11.79112263157668,33.924995,5,0.15417328218
374,-12.472542495048625,22.323803,6,0.153402415769
375,-17.105009789462855,108.17934,25,0.15263540369
376,-10.465451030085422,16.636303,4,0.151872226672
377,-20.232834731360224,161.58167,26,0.151112865538
378,-10,0.39028722,1,0.150357301211
379,-12.53513701258481,57.792614,10,0.149605514704
380,-11.204065346844015,43.716812,7,0.148857487131
381,-20.68098293286372,147.07294,30,0.148113199695
382,-15.535484989576954,59.51782,14,0.147372633697
383,-10.949862962929684,9.37392,4,0.146635770528
384,-30.6374855670025,177.59866,30,0.145902591676
385,19.89892228172017,21.475855,2,0.145173078717
386,-26.606915496843513,101.107635,30,0.144447213324
387,-16.551082063696875,83.94256,17,0.143724977257
388,-14.253030810867859,100.84647,19,0.143006352371
389,-13.306480439929986,25.109737,7,0.142291320609
390,-20.250584662476097,96.996956,21,0.141579864006
391,-15.621380730040414,147.5942,30,0.140871964686
392,-35.0261145632087,147.30043,30,0.140167604862
393,-15.334783303722084,90.032814,23,0.139466766838
394,-12.11129541675065,39.856064,8,0.138769433004
395,-19.165484575216286,140.77245,26,0.138075585839
396,-21.49969747219602,131.00116,30,0.13738520791
397,-16.57061508219819,158.83183,23,0.13669828187
398,-23.525494311911878,179.36926,26,0.136014790461
399,-37.69742259700382,98.14866,30,0.135334716509
400,-12.59270451806524,57.403374,12,0.134658042926
401,-11.317304333249767,44.231495,7,0.133984752711
402,-11.285092310986455,29.120338,7,0.133314828948
403,-15.514661893965272,43.05779,10,0.132648254803
404,-26.60437595652587,122.57658,27,0.131985013529
405,-21.41047756577531,140.99307,30,0.131325088461
406,-19.296561527245345,70.02307,21,0.130668463019
407,-11.78719960782088,18.267252,9,0.130015120704
408,-25.269069843338926,162.83688,30,0.129365045101
409,-24.38567042561169,125.79364,30,0.128718219875
410,-34.59636260385836,130.29626,30,0.128074628776
411,-19.054729819369634,67.53367,20,0.127434255632
412,-20.560285308866206,131.49434,30,0.126797084354
413,-21.11920392243417,136.73517,30,0.126163098932
414,-14.182577960730267,46.402115,13,0.125532283437
415,-19.539606192977615,141.10345,23,0.12490462202
416,-24.42891906941574,142.0275,30,0.12428009891
417,-16.586093929499214,137.69765,30,0.123658698415
418,-14.622953204103176,130.16759,18,0.123040404923
419,-28.23796788159841,124.91072,22,0.122425202899
420,-15.391232956492324,79.83891,22,0.121813076884
421,-18.03856256042728,128.22809,26,0.1212040115
422,-29.51488942271012,123.19416,30,0.120597991442
423,-15.772990554771493,85.130424,25,0.119995001485
424,-16.832492507758893,105.33655,30,0.119395026478
425,-34.106901937810946,102.01197,30,0.118798051345
426,-14.02330538615146,81.18969,17,0.118204061088
427,-22.55461420150382,100.82838,30,0.117613040783
428,19.30089039429728,29.71432,7,0.117024975579
429,-18.729971989837544,55.03427,14,0.116439850701
430,-18.948810204528016,124.15134,30,0.115857651448
431,-16.269400874385585,79.46089,30,0.11527836319
432,-22.328269569675683,65.86491,20,0.114701971375
433,-33.198712178626224,107.63413,30,0.114128461518
434,-15.224888568806062,78.55163,16,0.11355781921
435,-16.879770424012055,176.1119,30,0.112990030114
436,-15.132354705527444,73.21068,20,0.112425079963
437,19.694454358833035,5.335173,3,0.111862954564
438,-24.525496027758468,46.720062,15,0.111303639791
439,19.59789611523138,4.131263,5,0.110747121592
440,-11.885586145173702,27.73416,9,0.110193385984
441,-23.555011540384022,71.42148,26,0.109642419054
442,-16.316024303200415,85.57961,18,0.109094206959
443,-16.40185597919788,89.069496,19,0.108548735924
444,-22.07657539647517,135.32756,30,0.108005992244
445,-15.14644655288984,57.86851,16,0.107465962283
446,-17.16037189364672,78.69707,18,0.106928632472
447,-24.977230542145126,123.109406,19,0.106393989309
448,-15.788323353989364,43.216927,16,0.105862019363
449,-11.636190776285986,27.62874,7,0.105332709266
450,-11.429334645853464,31.433182,7,0.10480604572
451,-25.9877731067878,118.79902,30,0.104282015491
452,-14.961698509291322,42.583813,9,0.103760605414
453,-28.30819555372215,129.35591,30,0.103241802386
454,-16.055347413226357,79.33384,21,0.102725593375
455,-24.56952047957163,151.54352,22,0.102211965408
456,-11.98395844817907,44.285915,7,0.101700905581
457,-12.672709679784903,76.96271,9,0.101192401053
458,-13.644853713716373,74.76059,10,0.100686439047
459,-16.303267209951194,72.23869,22,0.100183006852
460,-14.867596564418278,150.37514,30,0.099682091818
461,-22.820581615770777,189.7127,30,0.0991836813589
462,-32.117401147054785,93.95233,30,0.0986877629521
463,-23.235772984515613,136.22682,30,0.0981943241373
464,-16.640480432286076,131.3574,30,0.0977033525166
465,-17.42285857512443,109.32917,30,0.0972148357541
466,-13.946013809265565,90.99747,18,0.0967287615753
467,19.76064351454389,1.709979,3,0.0962451177674
468,-21.09431816196498,147.92181,30,0.0957638921786
469,-21.3987545979129,96.66304,30,0.0952850727177
470,-34.82419909556289,134.21436,29,0.0948086473541
471,-16.737320806377053,81.09377,18,0.0943346041173
472,-18.215104497771268,29.894045,14,0.0938629310967
473,-18.463813553688595,77.34444,16,0.0933936164413
474,-13.976005725520032,112.78044,17,0.092926648359
475,-34.24698533199363,127.06766,30,0.0924620151173
476,-29.395045554497393,142.26132,30,0.0919997050417
477,-32.09893646384708,157.75381,30,0.0915397065165
478,-12.420876456841313,47.328007,10,0.0910820079839
479,-18.417312965338205,117.755516,30,0.090626597944
480,-28.07329247203376,116.803246,30,0.0901734649542
481,-14.185182705076985,21.24868,9,0.0897225976295
482,-19.766989315347637,66.08714,18,0.0892739846413
483,-19.6019384960536,67.06394,21,0.0888276147181
484,-17.0385779965875,77.43113,28,0.0883834766445
485,-12.531895241414091,73.28656,13,0.0879415592613
486,-22.993623626766016,87.900856,30,0.087501851465
487,-23.65128161317153,117.88512,30,0.0870643422077
488,-15.30652718045754,26.684868,9,0.0866290204966
489,-16.889814341644936,29.760483,14,0.0861958753941
490,-14.95151720841361,49.0721,9,0.0857648960172
491,-22.03476120203149,115.72574,30,0.0853360715371
492,-17.846268611887808,89.919785,19,0.0849093911794
493,-31.351567867405613,145.34053,30,0.0844848442235
494,-16.73909435893945,117.77556,30,0.0840624200024
495,-26.39992556098924,94.7974,30,0.0836421079024
496,-19.12065341835295,99.62519,25,0.0832238973629
497,-19.566386610741027,39.30128,12,0.0828077778761
498,-34.66479830994723,80.836105,30,0.0823937389867
499,-14.95335234144975,55.097366,11,0.0819817702917
500,-11.852504854848815,29.627325,6,0.0815718614403
501,-11.129752610469753,17.277054,4,0.0811640021331
502,-16.61537220007,117.41114,30,0.0807581821224
503,-13.914576264481283,61.731327,14,0.0803543912118
504,-17.607038804390292,101.89849,30,0.0799526192557
505,19.501291890305147,5.8290005,4,0.0795528561595
506,-26.987274837146963,108.36142,30,0.0791550918787
507,-25.75131994797399,145.59334,30,0.0787593164193
508,-23.984526330438324,105.06056,21,0.0783655198372
509,-11.45433533418007,47.986,7,0.077973692238
510,19.900852792498952,18.80123,2,0.0775838237768
511,-19.991502385053764,86.73566,20,0.0771959046579
512,-15.035917338668948,56.842373,11,0.0768099251346
513,-10,4.1207666,1,0.076425875509
514,-10.6033147231729,27.697443,5,0.0760437461314
515,-23.343468728555337,139.73105,30,0.0756635274008
516,-14.35439397412679,139.05835,30,0.0752852097637
517,17.580913485944194,47.47536,11,0.0749087837149
518,-21.339053541547354,125.512634,30,0.0745342397964
519,19.000496357957996,8.202286,5,0.0741615685974
520,19.698243474459748,4.7102566,3,0.0737907607544
521,-26.230796814637298,185.46564,30,0.0734218069506
522,-13.597437160848745,110.00307,22,0.0730546979159
523,-10,0.4080568,1,0.0726894244263
524,-25.409335647737677,109.47785,22,0.0723259773041
525,-27.901668749623248,77.66894,24,0.0719643474176
526,-28.502199519341396,198.11784,30,0.0716045256805
527,-13.10897173284097,36.23993,9,0.0712465030521
528,-15.171581474251589,204.142,30,0.0708902705369
529,19.00166192503746,12.961142,5,0.0705358191842
530,-13.127553674664885,51.376106,10,0.0701831400883
531,-20.05549976365394,91.70109,14,0.0698322243878
532,19.399123260692225,36.932426,4,0.0694830632659
533,-14.413488348863845,36.339085,12,0.0691356479496
534,-13.92881375268195,131.63995,30,0.0687899697098
535,-13.439693031138574,143.65176,30,0.0684460198613
536,-19.265061634334863,71.48915,20,0.068103789762
537,-14.28853649789012,33.166946,9,0.0677632708131
538,-11.478347044320957,12.927261,6,0.0674244544591
539,-18.985967399974225,106.32195,28,0.0670873321868
540,-35.093934747051534,153.88792,30,0.0667518955259
541,-22.588436933830927,108.86952,30,0.0664181360482
542,-23.28138532565363,84.83228,30,0.066086045368
543,-18.15674683216624,111.96316,19,0.0657556151411
544,-40.38826662878011,102.20936,30,0.0654268370654
545,-10.60835614176586,3.8284152,2,0.0650997028801
546,-19.013657213696025,104.81528,12,0.0647742043657
547,-36.67312961126258,162.89359,30,0.0644503333439
548,-19.267148062738205,141.88599,30,0.0641280816772
549,-24.739266885968384,112.983215,30,0.0638074412688
550,-33.75219403408225,189.42111,30,0.0634884040624
551,-13.029439339805139,46.060795,7,0.0631709620421
552,-14.932061384552892,105.855255,30,0.0628551072319
553,-20.628031066358275,113.7224,30,0.0625408316957
554,-21.985234453338045,46.626995,18,0.0622281275373
555,-33.89964248821968,130.71053,30,0.0619169868996
556,-20.350817908629615,147.46217,30,0.0616074019651
557,-11.376224852373815,50.23752,10,0.0612993649553
558,20,6.116332,1,0.0609928681305
