episode,reward,loss,len,e
283,-12.246312723001706,110.23421,16,0.00988836470966
284,19.535579834249507,34.082035,4,0.00988836470966
285,19.53538226890057,28.640024,4,0.00988836470966
286,19.537333814839773,19.894182,4,0.00988836470966
287,19.540223187465298,20.244282,4,0.00988836470966
288,19.537262505138013,14.891065,4,0.00988836470966
289,19.538410350890338,44.69422,4,0.00988836470966
290,19.540217208822646,16.288425,4,0.00988836470966
291,19.531841844503678,24.069855,4,0.00988836470966
292,19.5397475461738,10.322164,4,0.00988836470966
293,19.533337032634662,13.858944,4,0.00988836470966
294,19.538531740471985,22.229866,4,0.00988836470966
295,19.221403225612583,7.8548923,5,0.00988836470966
296,19.536880372585706,11.083063,4,0.00988836470966
297,19.539762107452596,8.089668,4,0.00988836470966
298,19.53933418905103,16.962727,4,0.00988836470966
299,19.53552023957383,5.519996,4,0.00988836470966
300,19.531799403996015,16.046627,4,0.00988836470966
301,19.546678891362404,17.063314,4,0.00988836470966
302,19.537608618892484,14.657761,4,0.00988836470966
303,19.534662944940045,18.62849,4,0.00988836470966
304,19.541496184037488,44.56066,4,0.00988836470966
305,19.534143888554752,34.481735,4,0.00988836470966
306,19.539630894231724,12.989887,4,0.00988836470966
307,19.537403162058897,12.296461,4,0.00988836470966
308,19.54022854561058,12.7191515,4,0.00988836470966
309,19.543085140229255,9.007927,4,0.00988836470966
310,19.535897747713765,17.341618,4,0.00988836470966
311,19.54215065179694,6.128367,4,0.00988836470966
312,19.531418402288804,11.549654,4,0.00988836470966
313,19.54011962613743,9.085628,4,0.00988836470966
314,19.54654840497093,9.06755,4,0.00988836470966
315,19.5353432533361,12.680849,4,0.00988836470966
316,19.535793612564266,34.019665,4,0.00988836470966
317,19.543743954009113,19.138836,4,0.00988836470966
318,19.54182833739773,15.6094055,4,0.00988836470966
319,19.531994954599046,17.765114,4,0.00988836470966
320,19.535118558622315,18.501268,4,0.00988836470966
321,-12.626644728923598,51.81063,20,0.00988836470966
322,-12.64906304179273,84.284035,20,0.00988836470966
323,19.54121233944687,2.215578,4,0.00988836470966
324,19.53230278029544,9.8929405,4,0.00988836470966
325,19.54480723502955,6.4362745,4,0.00988836470966
326,19.529546025327203,17.4398,4,0.00988836470966
327,19.53699175035989,15.298363,4,0.00988836470966
328,-23.000384816863793,49.250355,20,0.00988836470966
329,19.542977288082092,9.361999,4,0.00988836470966
330,19.532001521370407,9.68008,4,0.00988836470966
331,19.534484707330883,41.295444,4,0.00988836470966
332,19.53673621169992,37.550797,4,0.00988836470966
333,19.534113078452894,15.27162,4,0.00988836470966
334,-12.577433854044287,80.39142,20,0.00988836470966
335,19.54040338634021,9.101374,4,0.00988836470966
336,19.541658692371787,29.186825,4,0.00988836470966
337,-14.121288801602713,84.58001,20,0.00988836470966
338,19.538483859401577,12.926105,4,0.00988836470966
339,19.537938547526323,18.651497,4,0.00988836470966
340,19.536809589767696,6.3116508,4,0.00988836470966
341,-24.807140798351668,102.14544,20,0.00988836470966
342,19.53114239095583,10.858053,4,0.00988836470966
343,19.546127989716457,15.789268,4,0.00988836470966
344,19.533094765679568,15.864704,4,0.00988836470966
345,-12.479512279255953,67.3351,20,0.00988836470966
346,-19.454990219524813,46.370632,20,0.00988836470966
347,-14.896604793416369,77.63845,20,0.00988836470966
348,19.539665474932903,10.578484,4,0.00988836470966
349,19.540221033772458,6.4260316,4,0.00988836470966
350,19.536324775652506,4.0872207,4,0.00988836470966
351,-14.39157519297993,57.639633,20,0.00988836470966
352,-12.585660222277983,53.996292,20,0.00988836470966
353,-14.725346832485627,72.94273,20,0.00988836470966
354,19.53205052704948,17.400162,4,0.00988836470966
355,19.543900655337502,9.322006,4,0.00988836470966
