episode,reward,loss,len,e
72,-11.644441729660462,42.708115,8,0.111574478898
73,-11.310412418998295,60.121063,7,0.108227244531
74,-17.320940632844717,90.46781,15,0.104980427195
75,-13.217051924606725,88.894264,15,0.101831014379
76,-14.643331121706577,126.44797,11,0.0987760839477
77,18.49100180082869,39.181908,6,0.0958128014292
78,19.90112816104069,10.58012,2,0.0929384173864
79,-12.339266313882897,68.841805,7,0.0901502648648
80,-21.66802713083247,88.05436,15,0.0874457569188
81,-14.666218106574403,119.78422,15,0.0848223842113
82,-12.582066612128857,132.74797,15,0.0822777126849
83,-11.990796266712666,105.580795,15,0.0798093813044
84,-10.948573518941725,32.2976,5,0.0774150998652
85,19.89709693203052,11.406718,2,0.0750926468693
86,19.89780495721124,8.028546,2,0.0728398674632
87,-17.040940921656496,132.59006,15,0.0706546714393
88,-11.271620376601193,61.96236,5,0.0685350312961
89,-11.622237793727797,61.86445,8,0.0664789803572
90,-17.85988394651647,147.95714,15,0.0644846109465
91,-12.460829966198032,63.622253,7,0.0625500726181
92,-14.807383413173287,96.44554,15,0.0606735704396
93,-11.270423386915501,53.374054,5,0.0588533633264
94,-11.78189722713968,45.246666,5,0.0570877624266
95,-12.062365862975359,52.034393,7,0.0553751295538
96,-14.256586612445249,126.00341,15,0.0537138756672
97,-13.297187902499612,69.976456,7,0.0521024593972
98,-13.299234476980779,72.09311,7,0.0505393856153
99,-13.831892867377974,66.413,7,0.0490232040468
100,-11.114043391103401,63.869095,7,0.0475525079254
101,-12.269281326626762,49.653984,6,0.0461259326876
102,-10.794692205430653,46.432854,6,0.044742154707
103,-16.928931847925057,119.88418,15,0.0433998900658
104,-16.526300393179667,97.22768,15,0.0420978933638
105,-16.255551032059934,149.0873,15,0.0408349565629
106,-14.01865364877353,150.22585,15,0.039609907866
107,-13.242286599617312,188.54573,15,0.03842161063
108,-13.622037825908382,47.95879,11,0.0372689623111
109,-14.470204596505184,121.77409,15,0.0361508934418
110,-14.776466990868297,161.86328,15,0.0350663666386
111,-10,11.570465,1,0.0340143756394
112,20,2.6404133,1,0.0329939443702
113,-12.614554675474835,144.31071,15,0.0320041260391
114,-14.660709179602755,120.24691,15,0.0310440022579
115,-14.413080223447993,122.32318,15,0.0301126821902
116,-18.18955869474722,116.61843,15,0.0292093017245
117,-16.39751979053893,135.69537,15,0.0283330226728
118,-12.68260395534244,80.33571,15,0.0274830319926
119,18.334808963942884,103.6681,14,0.0266585410328
120,-15.574753828938338,160.18697,15,0.0258587848018
121,-12.023271064450986,156.8086,15,0.0250830212578
122,-20.44968040892411,165.03397,15,0.02433053062
123,-11.838648069713651,123.40532,9,0.0236006147014
124,-11.054851155491704,70.52779,7,0.0228925962604
125,-10.831467795973431,61.40944,5,0.0222058183726
126,-10.643435825635752,75.36024,5,0.0215396438214
127,20,5.3092747,1,0.0208934545068
128,-14.966428678219362,156.37056,14,0.0202666508716
129,-11.629935068290465,69.89313,5,0.0196586513454
130,-12.11301875383233,48.15788,5,0.019068891805
131,-13.49707203783353,72.184265,9,0.0184968250509
132,-11.907747242403332,19.829054,5,0.0179419202994
133,-14.65576203743537,162.01018,15,0.0174036626904
134,20,2.9043565,1,0.0168815528097
135,-19.0264328550626,128.20828,15,0.0163751062254
136,-12.5352317406906,100.4156,15,0.0158838530386
137,-13.416353688825055,102.86232,15,0.0154073374475
138,18.784390437712574,89.16222,9,0.014945117324
139,-13.326815720352625,129.64217,15,0.0144967638043
140,-14.656925212780706,169.59239,15,0.0140618608902
141,-18.35571158150343,112.64152,15,0.0136400050635
142,-17.81256545363572,145.69086,15,0.0132308049116
143,-16.178382840022493,75.19124,15,0.0128338807642
144,-13.381828970088355,148.00545,15,0.0124488643413
145,-19.122635585897505,129.98251,15,0.0120753984111
146,-14.56134400584148,121.37309,15,0.0117131364587
147,-12.937812211614464,130.11812,15,0.011361742365
148,-16.505293418102966,136.75983,15,0.011020890094
149,-14.851519642991253,127.13422,15,0.0106902633912
150,-20.16553826934929,114.24198,15,0.0103695554895
151,-15.836754301925565,126.480286,15,0.0100584688248
152,-13.246491298588602,106.65522,15,0.00975671476004
153,-13.28724111238896,108.596725,15,0.00975671476004
154,-14.156969298241581,147.72778,15,0.00975671476004
155,-15.889033704261976,104.64703,15,0.00975671476004
156,-14.216389115602272,95.42772,15,0.00975671476004
157,-15.585193640195149,118.84466,15,0.00975671476004
158,-14.005767213098991,179.00786,15,0.00975671476004
159,-14.52978972583514,122.02321,15,0.00975671476004
160,-17.559422850403966,146.58862,15,0.00975671476004
161,-13.58963292668778,185.06131,15,0.00975671476004
162,20,9.247848,1,0.00975671476004
163,-13.440836391487151,115.68897,15,0.00975671476004
164,-13.465726851388869,135.4024,15,0.00975671476004
165,19.900426847355018,32.010803,2,0.00975671476004
166,-18.64201618293504,145.38043,15,0.00975671476004
167,-15.246701035771757,113.13352,15,0.00975671476004
168,-17.214621541256857,152.77005,15,0.00975671476004
169,-12.622555553414685,155.23929,15,0.00975671476004
170,-12.720222441528211,92.13128,15,0.00975671476004
171,-15.726917341180943,116.060905,15,0.00975671476004
172,-13.693871685490995,124.551605,15,0.00975671476004
173,19.899783752408748,11.3263445,2,0.00975671476004
174,-12.866274127326152,115.81114,15,0.00975671476004
175,19.89816440639309,9.72744,2,0.00975671476004
176,-15.071622397251916,134.6633,15,0.00975671476004
177,-13.379974823149032,102.20649,15,0.00975671476004
178,-13.967493038501063,170.86194,15,0.00975671476004
179,-14.950086591231297,150.78624,15,0.00975671476004
180,-16.655023017947652,130.49655,15,0.00975671476004
181,-14.059427472372713,123.974236,15,0.00975671476004
182,-12.736425041841525,160.34813,15,0.00975671476004
183,-19.59590598544828,137.39847,15,0.00975671476004
184,-15.354632318162793,163.38629,15,0.00975671476004
185,-14.250245090458934,128.70592,15,0.00975671476004
186,-13.889149999298894,143.34703,15,0.00975671476004
187,-15.179548901637855,75.45174,15,0.00975671476004
188,-18.301356304372597,131.00793,15,0.00975671476004
189,-17.0489977946053,126.997284,15,0.00975671476004
190,-16.793738734507226,132.39343,15,0.00975671476004
191,-13.63653274261726,106.42518,15,0.00975671476004
192,-14.775211540256135,166.39514,15,0.00975671476004
193,-15.368044561204606,166.86899,15,0.00975671476004
194,-17.79965891235159,160.4972,15,0.00975671476004
195,-14.543298392448847,93.40287,15,0.00975671476004
196,-17.597407897603933,133.28989,15,0.00975671476004
197,-12.895588123537724,144.26955,15,0.00975671476004
198,-15.600718224599158,120.928185,15,0.00975671476004
199,-13.36948791035751,135.59425,15,0.00975671476004
200,-15.412635946778336,121.81049,15,0.00975671476004
201,-14.515019844291004,142.77563,15,0.00975671476004
202,-15.791102561823926,129.26836,15,0.00975671476004
203,-15.190325963257589,114.782,15,0.00975671476004
204,-14.696869769173398,134.27899,15,0.00975671476004
205,-13.122966068241965,123.10606,15,0.00975671476004
206,-13.283502815629841,137.39,15,0.00975671476004
207,-14.282483775925936,141.70964,15,0.00975671476004
208,-18.425812246721243,110.58115,15,0.00975671476004
209,-14.846743989486534,168.4997,15,0.00975671476004
210,-17.35313936093266,120.26816,15,0.00975671476004
211,-16.69017170644063,119.073715,15,0.00975671476004
212,-12.97471319907701,148.68414,15,0.00975671476004
213,-13.460436247003077,113.08903,15,0.00975671476004
214,19.472256314484458,27.935617,4,0.00975671476004
215,-13.598210178710733,112.51918,15,0.00975671476004
216,-14.140031931179486,151.64194,15,0.00975671476004
217,-17.76863413857626,149.22635,15,0.00975671476004
218,-13.92085118729007,164.74855,15,0.00975671476004
219,20,4.955526,1,0.00975671476004
220,-15.356252816093805,120.2468,15,0.00975671476004
221,-15.118249288907387,136.02324,15,0.00975671476004
222,-14.868723856743646,176.33914,15,0.00975671476004
223,-15.953212153254261,163.6742,15,0.00975671476004
224,-15.13201668388156,122.74806,15,0.00975671476004
225,-13.377147338927285,116.21311,15,0.00975671476004
226,20,8.3258705,1,0.00975671476004
227,-17.302496702181664,75.992966,15,0.00975671476004
228,-16.325573421106604,198.07959,15,0.00975671476004
229,-14.51747437998116,116.518524,15,0.00975671476004
230,-14.49798705777005,146.94286,15,0.00975671476004
231,-14.892363159841668,97.98303,15,0.00975671476004
232,-15.938122823862948,94.85007,10,0.00975671476004
233,-15.089198297215138,160.90007,15,0.00975671476004
234,-12.40951022304577,119.918846,15,0.00975671476004
235,-13.801233921301822,142.02837,15,0.00975671476004
236,-13.557148743316109,93.61047,15,0.00975671476004
237,-13.696019660054741,130.186,15,0.00975671476004
238,-13.06886841895203,134.21365,15,0.00975671476004
239,-17.575520642251206,116.92081,15,0.00975671476004
240,-11.92535655086927,123.16959,15,0.00975671476004
241,-13.563146523714014,111.45543,15,0.00975671476004
242,-12.879519285931968,125.545166,15,0.00975671476004
243,-16.990897635861437,118.64999,15,0.00975671476004
244,-14.237080744590425,142.256,15,0.00975671476004
245,-14.434400858329713,95.62041,15,0.00975671476004
246,-14.118022736619515,78.29482,15,0.00975671476004
247,-16.500824870696295,79.63988,15,0.00975671476004
248,-13.121549685327214,114.69543,15,0.00975671476004
249,20,7.8843,1,0.00975671476004
250,-16.054460231097643,207.72421,15,0.00975671476004
251,-15.476351475281382,119.97932,15,0.00975671476004
252,20,5.048046,1,0.00975671476004
253,-13.1734668348965,51.79479,13,0.00975671476004
254,-13.660362302811688,158.06844,15,0.00975671476004
255,-17.22183713656714,103.46092,15,0.00975671476004
256,-14.11058427364922,131.18033,15,0.00975671476004
257,-12.268284392557899,144.68898,15,0.00975671476004
258,-16.798471767986,81.44005,15,0.00975671476004
259,17.407805204281736,109.942955,10,0.00975671476004
260,-14.915137048322874,130.48456,15,0.00975671476004
261,-14.487826237227349,125.793724,15,0.00975671476004
262,-13.63787797243199,121.02633,15,0.00975671476004
263,-13.386830353820113,117.39098,15,0.00975671476004
264,-14.135466519281081,76.90172,14,0.00975671476004
265,-18.582282158525143,131.20615,15,0.00975671476004
266,-16.803057278162143,125.1667,15,0.00975671476004
267,-16.903255314401537,123.87439,15,0.00975671476004
268,-13.15602449429404,100.32354,15,0.00975671476004
269,-12.556852382747728,128.41893,15,0.00975671476004
270,-15.010833567216594,132.72496,15,0.00975671476004
271,-16.42717724911273,168.7017,15,0.00975671476004
272,-16.270058948008234,169.84277,15,0.00975671476004
273,-17.432999783929386,148.5409,15,0.00975671476004
274,-11.995043617669753,146.26491,15,0.00975671476004
275,-17.261758445573044,129.64616,15,0.00975671476004
276,-12.802021431405448,130.44557,15,0.00975671476004
277,-13.517131062972902,133.62836,15,0.00975671476004
278,-12.143491556642847,128.19427,15,0.00975671476004
279,-15.041380971526301,109.43214,15,0.00975671476004
280,-14.566469147361744,141.158,15,0.00975671476004
281,-15.947553020101765,103.87021,15,0.00975671476004
282,-14.801260971930745,104.01198,15,0.00975671476004
283,-16.002462443570895,134.06943,15,0.00975671476004
284,-17.299945370904602,91.4609,15,0.00975671476004
285,-13.975236295689726,121.57943,15,0.00975671476004
286,-12.810911465788461,112.87381,15,0.00975671476004
287,-13.555495275627063,99.70285,14,0.00975671476004
288,-13.357505307865836,123.269745,14,0.00975671476004
289,19.753330744736964,33.743847,3,0.00975671476004
290,19.657038261309538,27.467113,4,0.00975671476004
291,-18.388586088537714,111.28471,15,0.00975671476004
292,-14.079067462510949,106.545296,15,0.00975671476004
293,-12.342525726694396,77.60622,15,0.00975671476004
294,-16.330564509888397,199.02682,15,0.00975671476004
295,-14.064745592986643,110.95685,15,0.00975671476004
296,-18.550538349807184,104.160515,14,0.00975671476004
297,-10,15.40356,1,0.00975671476004
298,-18.975743388114793,115.27655,15,0.00975671476004
299,-14.803326588472205,121.27693,15,0.00975671476004
300,-12.912269306100825,117.45503,15,0.00975671476004
301,-13.099829085068562,179.88794,15,0.00975671476004
302,-17.768072541936554,78.358826,15,0.00975671476004
303,-12.624291954583637,105.39593,15,0.00975671476004
304,-17.738159869591872,156.25214,15,0.00975671476004
305,-17.351853157275357,119.34672,15,0.00975671476004
306,-17.92741072088686,126.54964,15,0.00975671476004
307,-10,4.5614,1,0.00975671476004
308,-16.615753951357725,99.27478,15,0.00975671476004
309,-18.538913367924195,136.35313,15,0.00975671476004
310,-14.57626671761011,142.76537,15,0.00975671476004
311,-20.00872773523409,114.47389,15,0.00975671476004
312,-13.256691373208174,114.27907,15,0.00975671476004
313,-15.515652770796532,103.25129,15,0.00975671476004
314,19.756317550421432,12.363211,3,0.00975671476004
315,-20.7166079726126,114.154526,15,0.00975671476004
316,-15.034356668539907,102.94273,15,0.00975671476004
317,18.404762423803945,52.122314,7,0.00975671476004
318,-15.926705796697323,95.27416,15,0.00975671476004
319,-13.137832970762105,139.37697,15,0.00975671476004
320,-14.601336287537567,101.94589,15,0.00975671476004
321,-18.084183879106533,91.90943,15,0.00975671476004
322,-18.26999141075847,137.5604,15,0.00975671476004
323,-14.09883448086358,110.73456,15,0.00975671476004
324,-13.256016665527778,84.87356,12,0.00975671476004
325,-17.596008756196028,82.91623,13,0.00975671476004
326,20,4.920345,1,0.00975671476004
327,18.881305699082482,51.612465,6,0.00975671476004
328,-19.821907319621403,49.585217,13,0.00975671476004
329,19.89711435723204,25.42146,2,0.00975671476004
330,-19.242758236288516,111.90325,15,0.00975671476004
331,-14.336803177359904,97.92662,15,0.00975671476004
332,-16.415730963115564,86.61562,15,0.00975671476004
333,-15.684625967767143,132.96425,15,0.00975671476004
334,-13.50634020903534,105.568474,15,0.00975671476004
335,19.468238174857653,30.893467,4,0.00975671476004
336,-13.291933334378651,117.96181,15,0.00975671476004
337,-13.877501718829865,116.03236,15,0.00975671476004
338,-14.010033517452417,139.11623,15,0.00975671476004
339,-13.152721118872996,145.04712,15,0.00975671476004
340,-14.272506133685429,142.95242,15,0.00975671476004
341,-16.01969929489456,157.90546,15,0.00975671476004
342,-12.0240464776359,117.10061,15,0.00975671476004
343,-13.719179816814078,134.48424,15,0.00975671476004
344,-12.214642619396662,127.029526,15,0.00975671476004
345,-13.121661956164626,114.57904,15,0.00975671476004
346,-12.352333185329996,165.92409,15,0.00975671476004
347,-18.92167111343278,91.85254,15,0.00975671476004
348,-12.144864213973591,127.77866,15,0.00975671476004
349,-16.466265483226408,158.10016,15,0.00975671476004
350,-16.237952164386485,126.88898,15,0.00975671476004
351,-17.472561921624095,126.25482,15,0.00975671476004
352,-20.38010905790673,134.98076,15,0.00975671476004
353,20,7.2583528,1,0.00975671476004
354,-19.372063166272703,113.359,15,0.00975671476004
355,-15.43347986207138,173.35797,15,0.00975671476004
356,-20.343945782927022,108.18707,15,0.00975671476004
357,-17.13043382624273,112.690765,15,0.00975671476004
358,-15.361605586584902,144.69597,15,0.00975671476004
359,-14.769529437863762,76.888016,15,0.00975671476004
360,-19.88390807871928,118.36438,15,0.00975671476004
361,-17.06737658404273,123.45872,15,0.00975671476004
362,-21.24929402513644,98.96925,15,0.00975671476004
363,-13.241048324383977,99.73547,15,0.00975671476004
364,-14.488146748033625,181.1812,15,0.00975671476004
365,19.901240014685822,24.480896,2,0.00975671476004
366,-12.870389983681662,137.41122,15,0.00975671476004
367,-12.749896749097388,88.02034,15,0.00975671476004
368,19.899800176083353,33.83754,2,0.00975671476004
369,-19.34331459456002,165.88512,15,0.00975671476004
370,18.38879441821712,64.3101,7,0.00975671476004
371,-13.250622379628293,60.90444,13,0.00975671476004
372,-15.13989476010972,100.747116,13,0.00975671476004
373,-14.490844923692961,109.85877,13,0.00975671476004
374,-14.422750917253776,112.67677,13,0.00975671476004
375,-14.906823779389256,117.71362,15,0.00975671476004
376,-13.940543946450788,110.89687,15,0.00975671476004
377,-14.181262672139447,130.34668,15,0.00975671476004
378,-17.268051493870693,124.70339,15,0.00975671476004
379,-15.210391191975237,102.40005,15,0.00975671476004
380,-19.988242246690582,93.299774,13,0.00975671476004
381,-19.828955964203175,57.05108,13,0.00975671476004
382,-24.304439951069078,111.29507,15,0.00975671476004
383,-13.163309869920036,89.06763,15,0.00975671476004
384,-20.086070738589182,64.21186,14,0.00975671476004
385,-17.74718761372155,80.0139,15,0.00975671476004
386,-13.926247848164785,106.76151,15,0.00975671476004
387,-21.521561368248626,142.7822,15,0.00975671476004
388,-18.034221847853225,168.57957,15,0.00975671476004
389,-23.82492162898946,104.052925,15,0.00975671476004
390,-22.155041971977944,143.93954,15,0.00975671476004
391,-18.674817055700423,93.44798,12,0.00975671476004
392,-16.999546680343542,121.62809,15,0.00975671476004
393,-15.134854198541161,149.82965,15,0.00975671476004
394,19.398373984498946,18.210274,4,0.00975671476004
395,-13.718295041332922,96.15322,12,0.00975671476004
396,-11.98906337344944,115.88645,15,0.00975671476004
397,-14.709513320967968,110.34469,15,0.00975671476004
398,-13.599190917789898,122.11766,15,0.00975671476004
399,-18.7787527073577,135.67435,15,0.00975671476004
400,-19.56240775008805,129.29742,15,0.00975671476004
401,19.394278311989037,26.655226,4,0.00975671476004
402,20,6.3528028,1,0.00975671476004
403,-14.721308255815279,98.049484,15,0.00975671476004
404,-14.706137660693184,168.99095,15,0.00975671476004
405,-19.562208920755133,168.99574,13,0.00975671476004
406,-14.655730201833684,64.21073,15,0.00975671476004
407,-21.446755005102624,150.60368,15,0.00975671476004
408,-20.64504252121334,114.678406,15,0.00975671476004
409,-18.858676562130444,110.23673,15,0.00975671476004
410,-12.881572218436968,96.4828,12,0.00975671476004
411,-15.389858993134396,156.17207,13,0.00975671476004
412,-13.847842247307945,98.54121,15,0.00975671476004
413,-16.566379150577482,135.00415,15,0.00975671476004
414,-19.732064098484468,117.78973,15,0.00975671476004
415,-15.34520549656786,108.336105,13,0.00975671476004
416,-22.844748324611203,107.3042,14,0.00975671476004
417,19.3945285302489,53.750412,4,0.00975671476004
418,-13.026195263613257,106.70314,13,0.00975671476004
419,-24.064916862768158,164.02675,15,0.00975671476004
420,-17.67919960004022,120.27623,15,0.00975671476004
421,-19.232704802094894,108.12814,13,0.00975671476004
422,-17.651694916013447,111.61553,14,0.00975671476004
423,-19.745968787185287,77.03782,13,0.00975671476004
424,-14.827049568943789,98.369026,14,0.00975671476004
425,-16.394131306828083,78.55724,14,0.00975671476004
426,-14.956922270178204,144.48242,15,0.00975671476004
427,19.21914377520157,72.31361,5,0.00975671476004
428,-20.683798294735247,112.52847,15,0.00975671476004
429,-20.06834786881256,136.58167,15,0.00975671476004
430,-13.775030207221821,84.95368,15,0.00975671476004
431,-13.777726940071489,142.27065,15,0.00975671476004
432,-16.687076334414904,124.612595,15,0.00975671476004
433,18.71897721333842,39.39922,6,0.00975671476004
434,-16.985707990572305,86.39197,13,0.00975671476004
435,19.214210504264663,65.26941,5,0.00975671476004
436,-18.08638733029287,85.92187,12,0.00975671476004
437,-13.49175813220142,120.00181,15,0.00975671476004
438,-14.66749105387714,182.55695,15,0.00975671476004
439,-21.698098051779844,150.10866,15,0.00975671476004
440,-16.273884619924438,167.72292,15,0.00975671476004
441,-17.404053035658457,98.4469,15,0.00975671476004
442,19.899949120079885,19.819754,2,0.00975671476004
443,-14.501346602285635,85.4671,15,0.00975671476004
444,-12.184216459077033,105.294815,15,0.00975671476004
445,-13.540473266985988,110.291664,15,0.00975671476004
446,-18.466225757284448,69.04473,15,0.00975671476004
447,-14.973492956973438,101.45177,15,0.00975671476004
448,-13.23074039659403,182.95828,15,0.00975671476004
449,-14.287326554203421,98.13029,14,0.00975671476004
450,-13.611605486720553,147.21501,15,0.00975671476004
451,-17.273276110881717,57.716484,15,0.00975671476004
452,-20.857015017387113,149.91121,15,0.00975671476004
453,-17.622721826097848,156.813,15,0.00975671476004
454,-21.409442255659286,86.81815,15,0.00975671476004
455,20,9.314192,1,0.00975671476004
456,-12.256310914192234,170.20549,15,0.00975671476004
457,-13.92481800019334,174.24191,15,0.00975671476004
458,-16.325364544166263,136.0944,15,0.00975671476004
459,-18.218469622560526,114.24749,13,0.00975671476004
460,-15.134386728208149,108.491615,11,0.00975671476004
461,-11.6909657183257,49.533726,7,0.00975671476004
462,-11.117130514800282,14.963249,4,0.00975671476004
463,-10.496431398079551,18.949492,3,0.00975671476004
464,-10.860682468581611,16.450779,3,0.00975671476004
465,-10.47084587266681,39.391823,3,0.00975671476004
466,-10.642249562048503,38.769905,3,0.00975671476004
467,-12.78156677634318,123.347626,9,0.00975671476004
468,-17.207947848421156,156.20233,15,0.00975671476004
469,-16.5597204922765,112.67889,15,0.00975671476004
470,19.210792293702703,39.646812,5,0.00975671476004
471,-17.838055233131783,87.055824,15,0.00975671476004
472,-13.569838856560068,155.28667,15,0.00975671476004
473,-23.2738484644915,140.6416,15,0.00975671476004
474,-17.41047207636961,141.67183,15,0.00975671476004
475,20,6.6218314,1,0.00975671476004
476,-17.219082690289067,112.77838,15,0.00975671476004
477,19.26444801245286,68.35104,5,0.00975671476004
478,-21.435153105984682,149.7329,15,0.00975671476004
479,-14.7842453514421,70.17668,15,0.00975671476004
480,-16.59385582186392,77.41431,15,0.00975671476004
481,-20.983303702244793,60.136314,15,0.00975671476004
482,-13.495944568912284,153.70108,15,0.00975671476004
483,-15.292581932833475,97.10968,11,0.00975671476004
484,-15.468712742599356,128.2057,11,0.00975671476004
485,-19.12890991809465,128.5585,15,0.00975671476004
486,19.899423380382885,22.220034,2,0.00975671476004
487,19.399580798285626,19.261936,4,0.00975671476004
488,-17.458325922791186,183.08685,15,0.00975671476004
489,-14.717704035583935,97.04512,15,0.00975671476004
490,-18.470551473741867,112.11806,15,0.00975671476004
491,-19.589095670776146,100.4784,15,0.00975671476004
492,-14.119507680357124,138.52939,15,0.00975671476004
493,-16.75601851850441,116.7152,15,0.00975671476004
494,-21.499575247098022,138.99652,15,0.00975671476004
495,-13.512931162852517,185.34245,15,0.00975671476004
496,-18.982763283116768,137.89095,15,0.00975671476004
497,19.393408776823776,15.460068,4,0.00975671476004
498,18.419577233361483,77.19495,10,0.00975671476004
499,-12.785540863255644,84.70155,15,0.00975671476004
500,-12.615572323533573,173.64171,15,0.00975671476004
501,19.396384142333886,30.794073,4,0.00975671476004
502,-13.56191231564514,135.65884,15,0.00975671476004
503,-14.122061050216926,154.57112,15,0.00975671476004
504,-13.156357891416343,147.33118,15,0.00975671476004
505,-17.733486141680945,139.19823,15,0.00975671476004
506,-18.76604849343546,220.41878,15,0.00975671476004
507,-16.09570785617059,102.2641,15,0.00975671476004
508,-14.220083040593494,122.28363,15,0.00975671476004
509,-15.653490425777424,159.87006,15,0.00975671476004
510,20,1.0006024,1,0.00975671476004
511,-13.748852239173242,116.52066,15,0.00975671476004
512,-16.615547162977492,163.27634,15,0.00975671476004
513,-19.76279714106655,150.72426,15,0.00975671476004
514,-13.591421676154756,73.30078,15,0.00975671476004
515,-18.06997862812851,165.4629,15,0.00975671476004
516,-19.454073563545776,88.48377,15,0.00975671476004
517,-20.541350291088648,85.22969,15,0.00975671476004
518,-11.865858590410337,122.240105,15,0.00975671476004
519,-15.084380821468907,115.85942,15,0.00975671476004
520,-21.90414556038403,82.52867,15,0.00975671476004
521,-15.631283451329857,141.17847,15,0.00975671476004
522,-16.006108937407987,110.70156,15,0.00975671476004
523,-19.41043859605011,138.48074,15,0.00975671476004
524,-21.599744429578017,143.1067,15,0.00975671476004
525,-12.49580123021886,214.39125,15,0.00975671476004
526,-18.293541265877487,155.12279,15,0.00975671476004
527,-19.67579807539451,129.22054,15,0.00975671476004
528,-17.548112026745216,131.08667,15,0.00975671476004
529,-17.787952405529815,118.93186,15,0.00975671476004
530,-16.857019129996196,75.6158,15,0.00975671476004
531,-13.633391726411123,95.940155,15,0.00975671476004
532,-16.321036466727044,98.18185,15,0.00975671476004
533,-12.265321295517566,88.40013,15,0.00975671476004
534,-15.253386956116138,128.46329,15,0.00975671476004
535,-18.026147948507564,108.45533,15,0.00975671476004
536,-12.532849752953817,94.56126,15,0.00975671476004
537,19.89804010477965,7.0628695,2,0.00975671476004
538,19.707075559564306,8.723158,3,0.00975671476004
539,-23.088303030126333,124.49547,15,0.00975671476004
540,-13.262410722558334,181.08582,15,0.00975671476004
541,-18.075754210551878,165.56914,15,0.00975671476004
542,-13.777156630391701,120.461235,15,0.00975671476004
543,-22.49180501053239,168.06236,15,0.00975671476004
544,-15.889056065279139,144.11557,15,0.00975671476004
545,-18.30557583918072,116.652954,15,0.00975671476004
546,-15.1061823242406,172.58255,15,0.00975671476004
